25605.6,7995.0,flex index
18868.0,7463.399,flex index
18618.6,7194.6,flex index
19245.8,7121.0,flex index
20619.0,6970.6,flex index
22308.8,6871.4,flex index
21345.4,6337.0,flex index
15977.8,6151.4,flex index
18368.8,7188.4,flex index
17334.8,5789.8,flex index
13679.4,5281.0,flex index
15449.8,6237.8,flex index
13609.4,6007.4,flex index
13266.8,5386.6,flex index
13929.4,5588.2,flex index
18849.0,6833.0,flex index
19089.0,8103.8,flex index
13849.4,6865.0,flex index
12665.0,6369.0,flex index
17604.0,6794.6,flex index
12902.2,7511.6,flex index
22600.2,6909.8,flex index
16858.0,6100.2,flex index
13167.4,5383.4,flex index
13439.4,6311.4,flex index
18330.4,7601.4,flex index
18957.8,7636.4,flex index
21742.4,7457.2,flex index
20910.2,6929.0,flex index
19303.2,6420.2,flex index
12040.8,8724.799,flex index
15702.6,6685.8,flex index
18928.8,8788.799,flex index
18807.4,7905.2,flex index
21735.8,7213.799,flex index
22869.0,7649.0,flex index
21931.2,8366.401,flex index
16646.8,7226.6,flex index
17898.4,7069.8,flex index
20817.4,9237.0,flex index
24664.6,8347.0,flex index
20407.8,8043.0,flex index
16554.0,7662.0,flex index
20055.6,6884.201,flex index
15846.6,7706.6,flex index
14953.6,7149.799,flex index
12073.0,5962.6,flex index
17581.2,8337.4,flex index
18817.0,6669.8,flex index
20663.6,7524.601,flex index
18410.2,6583.4,flex index
18151.0,6525.8,flex index
17206.8,9042.0,flex index
16928.6,6884.201,flex index
16694.6,6071.4,flex index
19236.0,7559.6,flex index
17731.8,7322.6,flex index
19774.0,7383.4,flex index